abstract_sku,concrete_sku,price_type,value_net,value_gross,currency,store
553858173X,,DEFAULT,5642,6106,EUR,DE
553858173X,,ORIGINAL,5642,6106,EUR,DE
5221847159,,DEFAULT,9721,7198,EUR,DE
5221847159,,ORIGINAL,9721,7198,EUR,DE
0498430464,,DEFAULT,6496,9418,EUR,DE
0498430464,,ORIGINAL,6496,9418,EUR,DE
2714861032,,DEFAULT,3669,7844,EUR,DE
2714861032,,ORIGINAL,3669,7844,EUR,DE
8685657776,,DEFAULT,5775,1225,EUR,DE
8685657776,,ORIGINAL,5775,1225,EUR,DE
0038415291,,DEFAULT,6643,3391,EUR,DE
0038415291,,ORIGINAL,6643,3391,EUR,DE
2564015786,,DEFAULT,5546,1463,EUR,DE
2564015786,,ORIGINAL,5546,1463,EUR,DE
174718148X,,DEFAULT,5132,9213,EUR,DE
174718148X,,ORIGINAL,5132,9213,EUR,DE
3773076711,,DEFAULT,7694,3506,EUR,DE
3773076711,,ORIGINAL,7694,3506,EUR,DE
3050076070,,DEFAULT,9119,9974,EUR,DE
3050076070,,ORIGINAL,9119,9974,EUR,DE
3036340513,,DEFAULT,4684,2105,EUR,DE
3036340513,,ORIGINAL,4684,2105,EUR,DE
5932848928,,DEFAULT,6134,2575,EUR,DE
5932848928,,ORIGINAL,6134,2575,EUR,DE
9171117288,,DEFAULT,1881,3329,EUR,DE
9171117288,,ORIGINAL,1881,3329,EUR,DE
0488388791,,DEFAULT,2759,7897,EUR,DE
0488388791,,ORIGINAL,2759,7897,EUR,DE
5712380420,,DEFAULT,6457,1850,EUR,DE
5712380420,,ORIGINAL,6457,1850,EUR,DE
9264132252,,DEFAULT,1628,5609,EUR,DE
9264132252,,ORIGINAL,1628,5609,EUR,DE
1073457184,,DEFAULT,4083,3197,EUR,DE
1073457184,,ORIGINAL,4083,3197,EUR,DE
4503094262,,DEFAULT,9898,8973,EUR,DE
4503094262,,ORIGINAL,9898,8973,EUR,DE
4651070124,,DEFAULT,1024,6977,EUR,DE
4651070124,,ORIGINAL,1024,6977,EUR,DE
5372337877,,DEFAULT,9577,3941,EUR,DE
5372337877,,ORIGINAL,9577,3941,EUR,DE
7169466538,,DEFAULT,8474,2513,EUR,DE
7169466538,,ORIGINAL,8474,2513,EUR,DE
9513831906,,DEFAULT,1982,6495,EUR,DE
9513831906,,ORIGINAL,1982,6495,EUR,DE
3604723884,,DEFAULT,4542,6074,EUR,DE
3604723884,,ORIGINAL,4542,6074,EUR,DE
6922046005,,DEFAULT,1108,1506,EUR,DE
6922046005,,ORIGINAL,1108,1506,EUR,DE
7168516833,,DEFAULT,9906,9782,EUR,DE
7168516833,,ORIGINAL,9906,9782,EUR,DE
2482118646,,DEFAULT,5509,6376,EUR,DE
2482118646,,ORIGINAL,5509,6376,EUR,DE
0606607188,,DEFAULT,1772,1110,EUR,DE
0606607188,,ORIGINAL,1772,1110,EUR,DE
439198069X,,DEFAULT,9981,7665,EUR,DE
439198069X,,ORIGINAL,9981,7665,EUR,DE
5763498844,,DEFAULT,1530,1079,EUR,DE
5763498844,,ORIGINAL,1530,1079,EUR,DE
6627530341,,DEFAULT,2619,4965,EUR,DE
6627530341,,ORIGINAL,2619,4965,EUR,DE
1279924195,,DEFAULT,7593,8970,EUR,DE
1279924195,,ORIGINAL,7593,8970,EUR,DE
4422084585,,DEFAULT,2423,8097,EUR,DE
4422084585,,ORIGINAL,2423,8097,EUR,DE
2134879726,,DEFAULT,9176,9045,EUR,DE
2134879726,,ORIGINAL,9176,9045,EUR,DE
1584984023,,DEFAULT,3759,6912,EUR,DE
1584984023,,ORIGINAL,3759,6912,EUR,DE
9842749002,,DEFAULT,9408,8121,EUR,DE
9842749002,,ORIGINAL,9408,8121,EUR,DE
0996054219,,DEFAULT,7761,3429,EUR,DE
0996054219,,ORIGINAL,7761,3429,EUR,DE
5476216898,,DEFAULT,4107,5434,EUR,DE
5476216898,,ORIGINAL,4107,5434,EUR,DE
2966589639,,DEFAULT,6587,3731,EUR,DE
2966589639,,ORIGINAL,6587,3731,EUR,DE
924054481X,,DEFAULT,7428,1641,EUR,DE
924054481X,,ORIGINAL,7428,1641,EUR,DE
2018033018,,DEFAULT,1497,1312,EUR,DE
2018033018,,ORIGINAL,1497,1312,EUR,DE
9358593083,,DEFAULT,7560,8440,EUR,DE
9358593083,,ORIGINAL,7560,8440,EUR,DE
7732786734,,DEFAULT,4305,1955,EUR,DE
7732786734,,ORIGINAL,4305,1955,EUR,DE
5676437065,,DEFAULT,4501,5197,EUR,DE
5676437065,,ORIGINAL,4501,5197,EUR,DE
1766743307,,DEFAULT,9317,3176,EUR,DE
1766743307,,ORIGINAL,9317,3176,EUR,DE
4119023516,,DEFAULT,4789,8266,EUR,DE
4119023516,,ORIGINAL,4789,8266,EUR,DE
2796919951,,DEFAULT,7884,7075,EUR,DE
2796919951,,ORIGINAL,7884,7075,EUR,DE
1469711583,,DEFAULT,6662,6189,EUR,DE
1469711583,,ORIGINAL,6662,6189,EUR,DE
636529493X,,DEFAULT,6245,9245,EUR,DE
636529493X,,ORIGINAL,6245,9245,EUR,DE
2424043620,,DEFAULT,3556,5464,EUR,DE
2424043620,,ORIGINAL,3556,5464,EUR,DE
2845779100,,DEFAULT,6069,7168,EUR,DE
2845779100,,ORIGINAL,6069,7168,EUR,DE
6517236937,,DEFAULT,2775,2823,EUR,DE
6517236937,,ORIGINAL,2775,2823,EUR,DE
6356534451,,DEFAULT,2241,3658,EUR,DE
6356534451,,ORIGINAL,2241,3658,EUR,DE
1973489023,,DEFAULT,4353,3384,EUR,DE
1973489023,,ORIGINAL,4353,3384,EUR,DE
9550157989,,DEFAULT,8563,6697,EUR,DE
9550157989,,ORIGINAL,8563,6697,EUR,DE
2891507819,,DEFAULT,9400,6838,EUR,DE
2891507819,,ORIGINAL,9400,6838,EUR,DE
5445880192,,DEFAULT,7999,3499,EUR,DE
5445880192,,ORIGINAL,7999,3499,EUR,DE
4474839862,,DEFAULT,1724,3060,EUR,DE
4474839862,,ORIGINAL,1724,3060,EUR,DE
8824854400,,DEFAULT,9091,2487,EUR,DE
8824854400,,ORIGINAL,9091,2487,EUR,DE
9767467742,,DEFAULT,5092,1691,EUR,DE
9767467742,,ORIGINAL,5092,1691,EUR,DE
5854438690,,DEFAULT,7729,5077,EUR,DE
5854438690,,ORIGINAL,7729,5077,EUR,DE
2611422648,,DEFAULT,6947,1280,EUR,DE
2611422648,,ORIGINAL,6947,1280,EUR,DE
5148571233,,DEFAULT,6930,2299,EUR,DE
5148571233,,ORIGINAL,6930,2299,EUR,DE
356508443X,,DEFAULT,8228,8183,EUR,DE
356508443X,,ORIGINAL,8228,8183,EUR,DE
1723877778,,DEFAULT,1817,7194,EUR,DE
1723877778,,ORIGINAL,1817,7194,EUR,DE
0423333593,,DEFAULT,8572,9396,EUR,DE
0423333593,,ORIGINAL,8572,9396,EUR,DE
6540059396,,DEFAULT,8529,9402,EUR,DE
6540059396,,ORIGINAL,8529,9402,EUR,DE
1266167048,,DEFAULT,6981,4734,EUR,DE
1266167048,,ORIGINAL,6981,4734,EUR,DE
5645090020,,DEFAULT,7933,8299,EUR,DE
5645090020,,ORIGINAL,7933,8299,EUR,DE
1308916965,,DEFAULT,1833,3692,EUR,DE
1308916965,,ORIGINAL,1833,3692,EUR,DE
0303016396,,DEFAULT,2106,7779,EUR,DE
0303016396,,ORIGINAL,2106,7779,EUR,DE
6389680651,,DEFAULT,4135,9103,EUR,DE
6389680651,,ORIGINAL,4135,9103,EUR,DE
7820570903,,DEFAULT,9944,7012,EUR,DE
7820570903,,ORIGINAL,9944,7012,EUR,DE
0571522548,,DEFAULT,4968,1901,EUR,DE
0571522548,,ORIGINAL,4968,1901,EUR,DE
2304603866,,DEFAULT,3380,1621,EUR,DE
2304603866,,ORIGINAL,3380,1621,EUR,DE
622507905X,,DEFAULT,9018,9725,EUR,DE
622507905X,,ORIGINAL,9018,9725,EUR,DE
6970124886,,DEFAULT,9866,4042,EUR,DE
6970124886,,ORIGINAL,9866,4042,EUR,DE
1716330610,,DEFAULT,5501,7107,EUR,DE
1716330610,,ORIGINAL,5501,7107,EUR,DE
9208168468,,DEFAULT,3298,4069,EUR,DE
9208168468,,ORIGINAL,3298,4069,EUR,DE
6392073310,,DEFAULT,5441,9245,EUR,DE
6392073310,,ORIGINAL,5441,9245,EUR,DE
4748157275,,DEFAULT,6050,3500,EUR,DE
4748157275,,ORIGINAL,6050,3500,EUR,DE
8047860275,,DEFAULT,6894,7400,EUR,DE
8047860275,,ORIGINAL,6894,7400,EUR,DE
1397594845,,DEFAULT,8787,8706,EUR,DE
1397594845,,ORIGINAL,8787,8706,EUR,DE
6960950716,,DEFAULT,3800,5851,EUR,DE
6960950716,,ORIGINAL,3800,5851,EUR,DE
3096162522,,DEFAULT,4631,1308,EUR,DE
3096162522,,ORIGINAL,4631,1308,EUR,DE
7348613268,,DEFAULT,2691,4589,EUR,DE
7348613268,,ORIGINAL,2691,4589,EUR,DE
5899672838,,DEFAULT,2717,4856,EUR,DE
5899672838,,ORIGINAL,2717,4856,EUR,DE
4310770878,,DEFAULT,3964,7778,EUR,DE
4310770878,,ORIGINAL,3964,7778,EUR,DE
723430777X,,DEFAULT,9812,8451,EUR,DE
723430777X,,ORIGINAL,9812,8451,EUR,DE
1971711462,,DEFAULT,2031,1720,EUR,DE
1971711462,,ORIGINAL,2031,1720,EUR,DE
5577019559,,DEFAULT,5675,9580,EUR,DE
5577019559,,ORIGINAL,5675,9580,EUR,DE
2197528025,,DEFAULT,8480,3421,EUR,DE
2197528025,,ORIGINAL,8480,3421,EUR,DE
1560190981,,DEFAULT,3096,8356,EUR,DE
1560190981,,ORIGINAL,3096,8356,EUR,DE
8249256085,,DEFAULT,3859,4223,EUR,DE
8249256085,,ORIGINAL,3859,4223,EUR,DE
5927796893,,DEFAULT,9629,2664,EUR,DE
5927796893,,ORIGINAL,9629,2664,EUR,DE
3490903153,,DEFAULT,8879,6598,EUR,DE
3490903153,,ORIGINAL,8879,6598,EUR,DE
5600160658,,DEFAULT,6607,7164,EUR,DE
5600160658,,ORIGINAL,6607,7164,EUR,DE
3947419767,,DEFAULT,9437,2264,EUR,DE
3947419767,,ORIGINAL,9437,2264,EUR,DE
3112383907,,DEFAULT,9345,3616,EUR,DE
3112383907,,ORIGINAL,9345,3616,EUR,DE
7868622555,,DEFAULT,1675,6357,EUR,DE
7868622555,,ORIGINAL,1675,6357,EUR,DE
1878130900,,DEFAULT,8927,9753,EUR,DE
1878130900,,ORIGINAL,8927,9753,EUR,DE
2205941089,,DEFAULT,3798,6678,EUR,DE
2205941089,,ORIGINAL,3798,6678,EUR,DE
101258741X,,DEFAULT,8976,9111,EUR,DE
101258741X,,ORIGINAL,8976,9111,EUR,DE
7700519927,,DEFAULT,6688,5858,EUR,DE
7700519927,,ORIGINAL,6688,5858,EUR,DE
7861490335,,DEFAULT,3061,4561,EUR,DE
7861490335,,ORIGINAL,3061,4561,EUR,DE
3730207113,,DEFAULT,9970,7430,EUR,DE
3730207113,,ORIGINAL,9970,7430,EUR,DE
0421430818,,DEFAULT,8869,3086,EUR,DE
0421430818,,ORIGINAL,8869,3086,EUR,DE
1576089150,,DEFAULT,9990,4679,EUR,DE
1576089150,,ORIGINAL,9990,4679,EUR,DE
1695164911,,DEFAULT,3290,2529,EUR,DE
1695164911,,ORIGINAL,3290,2529,EUR,DE
7948292551,,DEFAULT,3288,9057,EUR,DE
7948292551,,ORIGINAL,3288,9057,EUR,DE
2957879271,,DEFAULT,1801,3307,EUR,DE
2957879271,,ORIGINAL,1801,3307,EUR,DE
093193740X,,DEFAULT,4211,4191,EUR,DE
093193740X,,ORIGINAL,4211,4191,EUR,DE
0631043829,,DEFAULT,6610,7304,EUR,DE
0631043829,,ORIGINAL,6610,7304,EUR,DE
355059996X,,DEFAULT,7209,2509,EUR,DE
355059996X,,ORIGINAL,7209,2509,EUR,DE
7613542572,,DEFAULT,6092,3121,EUR,DE
7613542572,,ORIGINAL,6092,3121,EUR,DE
041260664X,,DEFAULT,7127,6238,EUR,DE
041260664X,,ORIGINAL,7127,6238,EUR,DE
1207590533,,DEFAULT,1608,3370,EUR,DE
1207590533,,ORIGINAL,1608,3370,EUR,DE
507529491X,,DEFAULT,8605,5087,EUR,DE
507529491X,,ORIGINAL,8605,5087,EUR,DE
871235418X,,DEFAULT,2231,5895,EUR,DE
871235418X,,ORIGINAL,2231,5895,EUR,DE
8388669400,,DEFAULT,3694,5866,EUR,DE
8388669400,,ORIGINAL,3694,5866,EUR,DE
949694096X,,DEFAULT,3936,3973,EUR,DE
949694096X,,ORIGINAL,3936,3973,EUR,DE
6884711914,,DEFAULT,1297,5059,EUR,DE
6884711914,,ORIGINAL,1297,5059,EUR,DE
4475444373,,DEFAULT,2071,3317,EUR,DE
4475444373,,ORIGINAL,2071,3317,EUR,DE
745261934X,,DEFAULT,5209,8300,EUR,DE
745261934X,,ORIGINAL,5209,8300,EUR,DE
400779913X,,DEFAULT,9605,3663,EUR,DE
400779913X,,ORIGINAL,9605,3663,EUR,DE
832635483X,,DEFAULT,5053,6539,EUR,DE
832635483X,,ORIGINAL,5053,6539,EUR,DE
3696165808,,DEFAULT,3000,6133,EUR,DE
3696165808,,ORIGINAL,3000,6133,EUR,DE
3936495378,,DEFAULT,9354,1361,EUR,DE
3936495378,,ORIGINAL,9354,1361,EUR,DE
4884569830,,DEFAULT,3352,9699,EUR,DE
4884569830,,ORIGINAL,3352,9699,EUR,DE
4801474713,,DEFAULT,2596,3379,EUR,DE
4801474713,,ORIGINAL,2596,3379,EUR,DE
1996625446,,DEFAULT,1453,2823,EUR,DE
1996625446,,ORIGINAL,1453,2823,EUR,DE
3116535744,,DEFAULT,4873,9227,EUR,DE
3116535744,,ORIGINAL,4873,9227,EUR,DE
4835475364,,DEFAULT,2356,8258,EUR,DE
4835475364,,ORIGINAL,2356,8258,EUR,DE
1898484538,,DEFAULT,2489,4603,EUR,DE
1898484538,,ORIGINAL,2489,4603,EUR,DE
3756587967,,DEFAULT,1419,3925,EUR,DE
3756587967,,ORIGINAL,1419,3925,EUR,DE
8237563425,,DEFAULT,4531,9114,EUR,DE
8237563425,,ORIGINAL,4531,9114,EUR,DE
3962211314,,DEFAULT,9870,6343,EUR,DE
3962211314,,ORIGINAL,9870,6343,EUR,DE
6765646132,,DEFAULT,3654,7127,EUR,DE
6765646132,,ORIGINAL,3654,7127,EUR,DE
0929339304,,DEFAULT,7313,7773,EUR,DE
0929339304,,ORIGINAL,7313,7773,EUR,DE
6969868176,,DEFAULT,7473,9642,EUR,DE
6969868176,,ORIGINAL,7473,9642,EUR,DE
094621719X,,DEFAULT,4158,6376,EUR,DE
094621719X,,ORIGINAL,4158,6376,EUR,DE
7401948680,,DEFAULT,7102,9513,EUR,DE
7401948680,,ORIGINAL,7102,9513,EUR,DE
8111179693,,DEFAULT,3428,9592,EUR,DE
8111179693,,ORIGINAL,3428,9592,EUR,DE
5678072129,,DEFAULT,9293,3262,EUR,DE
5678072129,,ORIGINAL,9293,3262,EUR,DE
4621113240,,DEFAULT,7821,4250,EUR,DE
4621113240,,ORIGINAL,7821,4250,EUR,DE
4843209791,,DEFAULT,3531,4806,EUR,DE
4843209791,,ORIGINAL,3531,4806,EUR,DE
9576367379,,DEFAULT,9076,1576,EUR,DE
9576367379,,ORIGINAL,9076,1576,EUR,DE
0602513308,,DEFAULT,4984,9431,EUR,DE
0602513308,,ORIGINAL,4984,9431,EUR,DE
7384774942,,DEFAULT,2761,8127,EUR,DE
7384774942,,ORIGINAL,2761,8127,EUR,DE
0480168628,,DEFAULT,8086,1422,EUR,DE
0480168628,,ORIGINAL,8086,1422,EUR,DE
5723273582,,DEFAULT,1416,4176,EUR,DE
5723273582,,ORIGINAL,1416,4176,EUR,DE
1367333172,,DEFAULT,5804,2934,EUR,DE
1367333172,,ORIGINAL,5804,2934,EUR,DE
3685910183,,DEFAULT,4873,3750,EUR,DE
3685910183,,ORIGINAL,4873,3750,EUR,DE
7143839825,,DEFAULT,6327,8943,EUR,DE
7143839825,,ORIGINAL,6327,8943,EUR,DE
5778498845,,DEFAULT,9195,4712,EUR,DE
5778498845,,ORIGINAL,9195,4712,EUR,DE
4670137719,,DEFAULT,1912,8540,EUR,DE
4670137719,,ORIGINAL,1912,8540,EUR,DE
7779236218,,DEFAULT,3687,1529,EUR,DE
7779236218,,ORIGINAL,3687,1529,EUR,DE
2495244815,,DEFAULT,1063,7463,EUR,DE
2495244815,,ORIGINAL,1063,7463,EUR,DE
7114065116,,DEFAULT,8048,4919,EUR,DE
7114065116,,ORIGINAL,8048,4919,EUR,DE
5148961139,,DEFAULT,6644,1246,EUR,DE
5148961139,,ORIGINAL,6644,1246,EUR,DE
5903823394,,DEFAULT,3172,4160,EUR,DE
5903823394,,ORIGINAL,3172,4160,EUR,DE
6779383139,,DEFAULT,3237,3081,EUR,DE
6779383139,,ORIGINAL,3237,3081,EUR,DE
6587336418,,DEFAULT,8416,9167,EUR,DE
6587336418,,ORIGINAL,8416,9167,EUR,DE
0679936580,,DEFAULT,1193,6028,EUR,DE
0679936580,,ORIGINAL,1193,6028,EUR,DE
2136300997,,DEFAULT,5786,1249,EUR,DE
2136300997,,ORIGINAL,5786,1249,EUR,DE
9131513999,,DEFAULT,8475,6853,EUR,DE
9131513999,,ORIGINAL,8475,6853,EUR,DE
7377213981,,DEFAULT,2163,6627,EUR,DE
7377213981,,ORIGINAL,2163,6627,EUR,DE
9954978984,,DEFAULT,9104,4532,EUR,DE
9954978984,,ORIGINAL,9104,4532,EUR,DE
4724573856,,DEFAULT,3068,1337,EUR,DE
4724573856,,ORIGINAL,3068,1337,EUR,DE
1807666557,,DEFAULT,5786,9011,EUR,DE
1807666557,,ORIGINAL,5786,9011,EUR,DE
4896028694,,DEFAULT,2204,2318,EUR,DE
4896028694,,ORIGINAL,2204,2318,EUR,DE
1885113722,,DEFAULT,2537,3699,EUR,DE
1885113722,,ORIGINAL,2537,3699,EUR,DE
6573255550,,DEFAULT,4435,4581,EUR,DE
6573255550,,ORIGINAL,4435,4581,EUR,DE
8818778927,,DEFAULT,2140,1842,EUR,DE
8818778927,,ORIGINAL,2140,1842,EUR,DE
2223534538,,DEFAULT,3343,2095,EUR,DE
2223534538,,ORIGINAL,3343,2095,EUR,DE
3155170441,,DEFAULT,6372,9065,EUR,DE
3155170441,,ORIGINAL,6372,9065,EUR,DE
6738635354,,DEFAULT,9414,6777,EUR,DE
6738635354,,ORIGINAL,9414,6777,EUR,DE
4480042598,,DEFAULT,8207,3279,EUR,DE
4480042598,,ORIGINAL,8207,3279,EUR,DE
6409095902,,DEFAULT,3009,2529,EUR,DE
6409095902,,ORIGINAL,3009,2529,EUR,DE
822442524X,,DEFAULT,9532,5847,EUR,DE
822442524X,,ORIGINAL,9532,5847,EUR,DE
0619775947,,DEFAULT,2442,2756,EUR,DE
0619775947,,ORIGINAL,2442,2756,EUR,DE
1387113992,,DEFAULT,4477,4990,EUR,DE
1387113992,,ORIGINAL,4477,4990,EUR,DE
150280056X,,DEFAULT,8403,7114,EUR,DE
150280056X,,ORIGINAL,8403,7114,EUR,DE
0752905597,,DEFAULT,5635,8944,EUR,DE
0752905597,,ORIGINAL,5635,8944,EUR,DE
3497649716,,DEFAULT,8126,6356,EUR,DE
3497649716,,ORIGINAL,8126,6356,EUR,DE
2770248758,,DEFAULT,7914,4218,EUR,DE
2770248758,,ORIGINAL,7914,4218,EUR,DE
4004852609,,DEFAULT,4096,1275,EUR,DE
4004852609,,ORIGINAL,4096,1275,EUR,DE
3861223279,,DEFAULT,2368,5594,EUR,DE
3861223279,,ORIGINAL,2368,5594,EUR,DE
8943066341,,DEFAULT,3703,2822,EUR,DE
8943066341,,ORIGINAL,3703,2822,EUR,DE
3847356860,,DEFAULT,2798,8273,EUR,DE
3847356860,,ORIGINAL,2798,8273,EUR,DE
1684252881,,DEFAULT,7107,1900,EUR,DE
1684252881,,ORIGINAL,7107,1900,EUR,DE
1104393417,,DEFAULT,4794,5301,EUR,DE
1104393417,,ORIGINAL,4794,5301,EUR,DE
1751960897,,DEFAULT,5417,8430,EUR,DE
1751960897,,ORIGINAL,5417,8430,EUR,DE
3360450531,,DEFAULT,8066,8045,EUR,DE
3360450531,,ORIGINAL,8066,8045,EUR,DE
7844730714,,DEFAULT,7932,2242,EUR,DE
7844730714,,ORIGINAL,7932,2242,EUR,DE
5306050964,,DEFAULT,2557,4131,EUR,DE
5306050964,,ORIGINAL,2557,4131,EUR,DE
0527863793,,DEFAULT,1587,9117,EUR,DE
0527863793,,ORIGINAL,1587,9117,EUR,DE
6142035403,,DEFAULT,9326,9749,EUR,DE
6142035403,,ORIGINAL,9326,9749,EUR,DE
7244121059,,DEFAULT,6770,5266,EUR,DE
7244121059,,ORIGINAL,6770,5266,EUR,DE
2939016984,,DEFAULT,8098,5816,EUR,DE
2939016984,,ORIGINAL,8098,5816,EUR,DE
5437553943,,DEFAULT,8680,9632,EUR,DE
5437553943,,ORIGINAL,8680,9632,EUR,DE
7155242365,,DEFAULT,2252,3137,EUR,DE
7155242365,,ORIGINAL,2252,3137,EUR,DE
5830516918,,DEFAULT,9427,5595,EUR,DE
5830516918,,ORIGINAL,9427,5595,EUR,DE
7511990681,,DEFAULT,4263,8165,EUR,DE
7511990681,,ORIGINAL,4263,8165,EUR,DE
6932437961,,DEFAULT,3463,5457,EUR,DE
6932437961,,ORIGINAL,3463,5457,EUR,DE
5361725528,,DEFAULT,3272,3601,EUR,DE
5361725528,,ORIGINAL,3272,3601,EUR,DE
3629723446,,DEFAULT,3762,5368,EUR,DE
3629723446,,ORIGINAL,3762,5368,EUR,DE
288438314X,,DEFAULT,9236,9539,EUR,DE
288438314X,,ORIGINAL,9236,9539,EUR,DE
1601966431,,DEFAULT,3403,3447,EUR,DE
1601966431,,ORIGINAL,3403,3447,EUR,DE
1659092086,,DEFAULT,4813,6000,EUR,DE
1659092086,,ORIGINAL,4813,6000,EUR,DE
4184526683,,DEFAULT,4531,2513,EUR,DE
4184526683,,ORIGINAL,4531,2513,EUR,DE
2846342806,,DEFAULT,3565,5115,EUR,DE
2846342806,,ORIGINAL,3565,5115,EUR,DE
2565972466,,DEFAULT,3513,4901,EUR,DE
2565972466,,ORIGINAL,3513,4901,EUR,DE
931093624X,,DEFAULT,8321,4797,EUR,DE
931093624X,,ORIGINAL,8321,4797,EUR,DE
3683688416,,DEFAULT,1334,1768,EUR,DE
3683688416,,ORIGINAL,1334,1768,EUR,DE
1196878161,,DEFAULT,6820,7354,EUR,DE
1196878161,,ORIGINAL,6820,7354,EUR,DE
5093686832,,DEFAULT,7066,5760,EUR,DE
5093686832,,ORIGINAL,7066,5760,EUR,DE
8293613890,,DEFAULT,8641,7686,EUR,DE
8293613890,,ORIGINAL,8641,7686,EUR,DE
462983916X,,DEFAULT,5526,7050,EUR,DE
462983916X,,ORIGINAL,5526,7050,EUR,DE
2217478478,,DEFAULT,3253,2519,EUR,DE
2217478478,,ORIGINAL,3253,2519,EUR,DE
7974233672,,DEFAULT,7674,3073,EUR,DE
7974233672,,ORIGINAL,7674,3073,EUR,DE
043589837X,,DEFAULT,1821,3859,EUR,DE
043589837X,,ORIGINAL,1821,3859,EUR,DE
0361070454,,DEFAULT,6333,1886,EUR,DE
0361070454,,ORIGINAL,6333,1886,EUR,DE
845895687X,,DEFAULT,7468,2861,EUR,DE
845895687X,,ORIGINAL,7468,2861,EUR,DE
7693309489,,DEFAULT,9809,1975,EUR,DE
7693309489,,ORIGINAL,9809,1975,EUR,DE
7920046963,,DEFAULT,3738,8398,EUR,DE
7920046963,,ORIGINAL,3738,8398,EUR,DE
6677799239,,DEFAULT,2787,5032,EUR,DE
6677799239,,ORIGINAL,2787,5032,EUR,DE
8163863781,,DEFAULT,3380,8314,EUR,DE
8163863781,,ORIGINAL,3380,8314,EUR,DE
5938869048,,DEFAULT,8691,5692,EUR,DE
5938869048,,ORIGINAL,8691,5692,EUR,DE
4830922745,,DEFAULT,1854,1921,EUR,DE
4830922745,,ORIGINAL,1854,1921,EUR,DE
8293598085,,DEFAULT,9782,5086,EUR,DE
8293598085,,ORIGINAL,9782,5086,EUR,DE
6646671494,,DEFAULT,4340,5598,EUR,DE
6646671494,,ORIGINAL,4340,5598,EUR,DE
5699989773,,DEFAULT,6062,2712,EUR,DE
5699989773,,ORIGINAL,6062,2712,EUR,DE
4110554586,,DEFAULT,8764,5395,EUR,DE
4110554586,,ORIGINAL,8764,5395,EUR,DE
2357579803,,DEFAULT,5465,3637,EUR,DE
2357579803,,ORIGINAL,5465,3637,EUR,DE
4273550385,,DEFAULT,3393,1415,EUR,DE
4273550385,,ORIGINAL,3393,1415,EUR,DE
8840314172,,DEFAULT,1248,5017,EUR,DE
8840314172,,ORIGINAL,1248,5017,EUR,DE
2997389607,,DEFAULT,3680,9531,EUR,DE
2997389607,,ORIGINAL,3680,9531,EUR,DE
7999183466,,DEFAULT,4356,2864,EUR,DE
7999183466,,ORIGINAL,4356,2864,EUR,DE
2682556663,,DEFAULT,5078,7153,EUR,DE
2682556663,,ORIGINAL,5078,7153,EUR,DE
1916964230,,DEFAULT,5011,3438,EUR,DE
1916964230,,ORIGINAL,5011,3438,EUR,DE
556527236X,,DEFAULT,5592,5438,EUR,DE
556527236X,,ORIGINAL,5592,5438,EUR,DE
2876284650,,DEFAULT,2509,9842,EUR,DE
2876284650,,ORIGINAL,2509,9842,EUR,DE
1533150737,,DEFAULT,1881,5465,EUR,DE
1533150737,,ORIGINAL,1881,5465,EUR,DE
4744196888,,DEFAULT,2867,3903,EUR,DE
4744196888,,ORIGINAL,2867,3903,EUR,DE
3425542257,,DEFAULT,8875,6623,EUR,DE
3425542257,,ORIGINAL,8875,6623,EUR,DE
158356070X,,DEFAULT,2873,6760,EUR,DE
158356070X,,ORIGINAL,2873,6760,EUR,DE
8700794414,,DEFAULT,6997,6577,EUR,DE
8700794414,,ORIGINAL,6997,6577,EUR,DE
3428968719,,DEFAULT,7211,5591,EUR,DE
3428968719,,ORIGINAL,7211,5591,EUR,DE
2681662656,,DEFAULT,9646,3963,EUR,DE
2681662656,,ORIGINAL,9646,3963,EUR,DE
4085401262,,DEFAULT,9334,8616,EUR,DE
4085401262,,ORIGINAL,9334,8616,EUR,DE
9405541382,,DEFAULT,9618,2815,EUR,DE
9405541382,,ORIGINAL,9618,2815,EUR,DE
6626781219,,DEFAULT,8047,5151,EUR,DE
6626781219,,ORIGINAL,8047,5151,EUR,DE
5963524725,,DEFAULT,9666,8916,EUR,DE
5963524725,,ORIGINAL,9666,8916,EUR,DE
7648974436,,DEFAULT,4870,9556,EUR,DE
7648974436,,ORIGINAL,4870,9556,EUR,DE
3062979291,,DEFAULT,9525,6184,EUR,DE
3062979291,,ORIGINAL,9525,6184,EUR,DE
4246135151,,DEFAULT,7069,2756,EUR,DE
4246135151,,ORIGINAL,7069,2756,EUR,DE
5930687072,,DEFAULT,5757,1270,EUR,DE
5930687072,,ORIGINAL,5757,1270,EUR,DE
0311063470,,DEFAULT,5519,5947,EUR,DE
0311063470,,ORIGINAL,5519,5947,EUR,DE
7397632386,,DEFAULT,4992,1621,EUR,DE
7397632386,,ORIGINAL,4992,1621,EUR,DE
3521086607,,DEFAULT,4951,9901,EUR,DE
3521086607,,ORIGINAL,4951,9901,EUR,DE
1104571730,,DEFAULT,5822,3959,EUR,DE
1104571730,,ORIGINAL,5822,3959,EUR,DE
6716580638,,DEFAULT,5749,9421,EUR,DE
6716580638,,ORIGINAL,5749,9421,EUR,DE
2817855973,,DEFAULT,6303,4193,EUR,DE
2817855973,,ORIGINAL,6303,4193,EUR,DE
9252159428,,DEFAULT,6716,7289,EUR,DE
